,forum,word,freq,raw_score,colour
1044,am_i_being_unreasonable,earnest,1.0,2,"(0, 0, 1, 0.4)"
1045,am_i_being_unreasonable,ease,1.0,2,"(0, 0, 1, 0.4)"
1046,am_i_being_unreasonable,disregard,1.0,-2,"(1, 0, 0, 0.4)"
1047,am_i_being_unreasonable,easy,16.0,1,"(0, 0, 1, 0.2)"
1048,am_i_being_unreasonable,dispute,1.0,-2,"(1, 0, 0, 0.4)"
1049,am_i_being_unreasonable,dislike,5.0,-2,"(1, 0, 0, 0.4)"
1050,am_i_being_unreasonable,destructive,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1051,am_i_being_unreasonable,detached,1.0,-1,"(1, 0, 0, 0.2)"
1052,am_i_being_unreasonable,detention,1.0,-2,"(1, 0, 0, 0.4)"
1053,am_i_being_unreasonable,determined,1.0,2,"(0, 0, 1, 0.4)"
1054,am_i_being_unreasonable,devastating,1.0,-2,"(1, 0, 0, 0.4)"
1055,am_i_being_unreasonable,diamond,1.0,1,"(0, 0, 1, 0.2)"
1056,am_i_being_unreasonable,dick,1.0,-4,"(1, 0, 0, 0.8)"
1057,am_i_being_unreasonable,die,5.0,-3,"(1, 0, 0, 0.6000000000000001)"
1058,am_i_being_unreasonable,difficult,11.0,-1,"(1, 0, 0, 0.2)"
1059,am_i_being_unreasonable,dignity,1.0,2,"(0, 0, 1, 0.4)"
1060,am_i_being_unreasonable,dirty,9.0,-2,"(1, 0, 0, 0.4)"
1061,am_i_being_unreasonable,disability,6.0,-2,"(1, 0, 0, 0.4)"
1062,am_i_being_unreasonable,disagree,5.0,-2,"(1, 0, 0, 0.4)"
1063,am_i_being_unreasonable,disagreement,1.0,-2,"(1, 0, 0, 0.4)"
1064,am_i_being_unreasonable,disappointed,3.0,-2,"(1, 0, 0, 0.4)"
1065,am_i_being_unreasonable,disappointment,2.0,-2,"(1, 0, 0, 0.4)"
1066,am_i_being_unreasonable,disaster,2.0,-2,"(1, 0, 0, 0.4)"
1067,am_i_being_unreasonable,discomfort,2.0,-2,"(1, 0, 0, 0.4)"
1068,am_i_being_unreasonable,discriminate,1.0,-2,"(1, 0, 0, 0.4)"
1069,am_i_being_unreasonable,disease,1.0,-1,"(1, 0, 0, 0.2)"
1070,am_i_being_unreasonable,disgrace,1.0,-2,"(1, 0, 0, 0.4)"
1071,am_i_being_unreasonable,disgusted,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1072,am_i_being_unreasonable,disgusting,4.0,-3,"(1, 0, 0, 0.6000000000000001)"
1073,am_i_being_unreasonable,disorder,5.0,-2,"(1, 0, 0, 0.4)"
1074,am_i_being_unreasonable,effective,2.0,2,"(0, 0, 1, 0.4)"
1075,am_i_being_unreasonable,distracted,2.0,-2,"(1, 0, 0, 0.4)"
1076,am_i_being_unreasonable,elegant,1.0,2,"(0, 0, 1, 0.4)"
1077,am_i_being_unreasonable,exclusion,2.0,-1,"(1, 0, 0, 0.2)"
1078,am_i_being_unreasonable,excruciatingly,1.0,-1,"(1, 0, 0, 0.2)"
1079,am_i_being_unreasonable,excuse,16.0,-1,"(1, 0, 0, 0.2)"
1080,am_i_being_unreasonable,exempt,5.0,-1,"(1, 0, 0, 0.2)"
1081,am_i_being_unreasonable,exhausted,6.0,-2,"(1, 0, 0, 0.4)"
1082,am_i_being_unreasonable,exposed,1.0,-1,"(1, 0, 0, 0.2)"
1083,am_i_being_unreasonable,fabulous,5.0,4,"(0, 0, 1, 0.8)"
1084,am_i_being_unreasonable,failing,2.0,-2,"(1, 0, 0, 0.4)"
1085,am_i_being_unreasonable,failure,1.0,-2,"(1, 0, 0, 0.4)"
1086,am_i_being_unreasonable,fair,14.0,2,"(0, 0, 1, 0.4)"
1087,am_i_being_unreasonable,exciting,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1088,am_i_being_unreasonable,fairness,2.0,2,"(0, 0, 1, 0.4)"
1089,am_i_being_unreasonable,fake,3.0,-3,"(1, 0, 0, 0.6000000000000001)"
1090,am_i_being_unreasonable,fallen,4.0,-2,"(1, 0, 0, 0.4)"
1091,am_i_being_unreasonable,falling,2.0,-1,"(1, 0, 0, 0.2)"
1092,am_i_being_unreasonable,false,6.0,-1,"(1, 0, 0, 0.2)"
1093,am_i_being_unreasonable,fame,2.0,1,"(0, 0, 1, 0.2)"
1094,am_i_being_unreasonable,famous,4.0,2,"(0, 0, 1, 0.4)"
1095,am_i_being_unreasonable,fan,3.0,3,"(0, 0, 1, 0.6000000000000001)"
1096,am_i_being_unreasonable,fantastic,4.0,4,"(0, 0, 1, 0.8)"
1097,am_i_being_unreasonable,effectively,2.0,2,"(0, 0, 1, 0.4)"
1098,am_i_being_unreasonable,fear,7.0,-2,"(1, 0, 0, 0.4)"
1099,am_i_being_unreasonable,faith,3.0,1,"(0, 0, 1, 0.2)"
1100,am_i_being_unreasonable,excitement,2.0,3,"(0, 0, 1, 0.6000000000000001)"
1101,am_i_being_unreasonable,fascinating,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1102,am_i_being_unreasonable,excellent,8.0,3,"(0, 0, 1, 0.6000000000000001)"
1103,am_i_being_unreasonable,excited,7.0,3,"(0, 0, 1, 0.6000000000000001)"
1104,am_i_being_unreasonable,embarrassed,5.0,-2,"(1, 0, 0, 0.4)"
1105,am_i_being_unreasonable,embrace,2.0,1,"(0, 0, 1, 0.2)"
1106,am_i_being_unreasonable,emergency,7.0,-2,"(1, 0, 0, 0.4)"
1107,am_i_being_unreasonable,empty,4.0,-1,"(1, 0, 0, 0.2)"
1108,am_i_being_unreasonable,encourage,4.0,2,"(0, 0, 1, 0.4)"
1109,am_i_being_unreasonable,encouragement,2.0,2,"(0, 0, 1, 0.4)"
1110,am_i_being_unreasonable,encouraging,2.0,2,"(0, 0, 1, 0.4)"
1111,am_i_being_unreasonable,enemy,1.0,-2,"(1, 0, 0, 0.4)"
1112,am_i_being_unreasonable,engage,3.0,1,"(0, 0, 1, 0.2)"
1113,am_i_being_unreasonable,enjoy,18.0,2,"(0, 0, 1, 0.4)"
1114,am_i_being_unreasonable,embarrassing,1.0,-2,"(1, 0, 0, 0.4)"
1115,am_i_being_unreasonable,enjoying,4.0,2,"(0, 0, 1, 0.4)"
1116,am_i_being_unreasonable,ensure,5.0,1,"(0, 0, 1, 0.2)"
1117,am_i_being_unreasonable,entertaining,1.0,2,"(0, 0, 1, 0.4)"
1118,am_i_being_unreasonable,enthusiastic,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1119,am_i_being_unreasonable,envious,1.0,-2,"(1, 0, 0, 0.4)"
1120,am_i_being_unreasonable,evil,3.0,-3,"(1, 0, 0, 0.6000000000000001)"
1121,am_i_being_unreasonable,envy,1.0,-1,"(1, 0, 0, 0.2)"
1122,am_i_being_unreasonable,error,3.0,-2,"(1, 0, 0, 0.4)"
1123,am_i_being_unreasonable,esteem,1.0,2,"(0, 0, 1, 0.4)"
1124,am_i_being_unreasonable,ethical,1.0,2,"(0, 0, 1, 0.4)"
1125,am_i_being_unreasonable,enjoyable,1.0,2,"(0, 0, 1, 0.4)"
1126,behaviour_development,moaning,1.0,-2,"(1, 0, 0, 0.4)"
1127,behaviour_development,obnoxious,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1128,behaviour_development,please,1.0,1,"(0, 0, 1, 0.2)"
1129,behaviour_development,proudly,1.0,2,"(0, 0, 1, 0.4)"
1130,behaviour_development,pressure,2.0,-1,"(1, 0, 0, 0.2)"
1131,behaviour_development,problem,1.0,-2,"(1, 0, 0, 0.4)"
1132,behaviour_development,moan,4.0,-2,"(1, 0, 0, 0.4)"
1133,behaviour_development,recommend,1.0,2,"(0, 0, 1, 0.4)"
1134,behaviour_development,praise,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1135,behaviour_development,miss,1.0,-2,"(1, 0, 0, 0.4)"
1136,behaviour_development,lively,1.0,2,"(0, 0, 1, 0.4)"
1137,behaviour_development,luck,2.0,3,"(0, 0, 1, 0.6000000000000001)"
1138,behaviour_development,lovely,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1139,behaviour_development,love,2.0,3,"(0, 0, 1, 0.6000000000000001)"
1140,behaviour_development,like,9.0,2,"(0, 0, 1, 0.4)"
1141,behaviour_development,leave,3.0,-1,"(1, 0, 0, 0.2)"
1142,behaviour_development,interested,1.0,2,"(0, 0, 1, 0.4)"
1143,behaviour_development,kiss,1.0,2,"(0, 0, 1, 0.4)"
1144,behaviour_development,kind,2.0,2,"(0, 0, 1, 0.4)"
1145,behaviour_development,satisfied,1.0,2,"(0, 0, 1, 0.4)"
1146,behaviour_development,interesting,2.0,2,"(0, 0, 1, 0.4)"
1147,behaviour_development,matter,1.0,1,"(0, 0, 1, 0.2)"
1148,behaviour_development,screaming,2.0,-2,"(1, 0, 0, 0.4)"
1149,behaviour_development,sympathy,1.0,2,"(0, 0, 1, 0.4)"
1150,behaviour_development,sentence,1.0,-2,"(1, 0, 0, 0.4)"
1151,behaviour_development,intense,1.0,1,"(0, 0, 1, 0.2)"
1152,behaviour_development,worse,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1153,behaviour_development,worrying,3.0,-3,"(1, 0, 0, 0.6000000000000001)"
1154,behaviour_development,worried,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1155,behaviour_development,wish,1.0,1,"(0, 0, 1, 0.2)"
1156,behaviour_development,welcome,1.0,2,"(0, 0, 1, 0.4)"
1157,behaviour_development,wasting,1.0,-2,"(1, 0, 0, 0.4)"
1158,behaviour_development,want,2.0,1,"(0, 0, 1, 0.2)"
1159,behaviour_development,violent,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1160,behaviour_development,upset,1.0,-2,"(1, 0, 0, 0.4)"
1161,behaviour_development,secure,1.0,2,"(0, 0, 1, 0.4)"
1162,behaviour_development,tops,1.0,2,"(0, 0, 1, 0.4)"
1163,behaviour_development,thanks,2.0,2,"(0, 0, 1, 0.4)"
1164,behaviour_development,stress,1.0,-1,"(1, 0, 0, 0.2)"
1165,behaviour_development,strange,1.0,-1,"(1, 0, 0, 0.2)"
1166,behaviour_development,straight,1.0,1,"(0, 0, 1, 0.2)"
1167,behaviour_development,stopping,1.0,-1,"(1, 0, 0, 0.2)"
1168,behaviour_development,stopped,2.0,-1,"(1, 0, 0, 0.2)"
1169,behaviour_development,stop,2.0,-1,"(1, 0, 0, 0.2)"
1170,behaviour_development,sorry,3.0,-1,"(1, 0, 0, 0.2)"
1171,behaviour_development,smile,1.0,2,"(0, 0, 1, 0.4)"
1172,behaviour_development,shocking,1.0,-2,"(1, 0, 0, 0.4)"
1173,behaviour_development,top,1.0,2,"(0, 0, 1, 0.4)"
1174,behaviour_development,insomnia,1.0,-2,"(1, 0, 0, 0.4)"
1175,behaviour_development,wonderful,1.0,4,"(0, 0, 1, 0.8)"
1176,behaviour_development,illness,1.0,-2,"(1, 0, 0, 0.4)"
1177,behaviour_development,demanding,1.0,-1,"(1, 0, 0, 0.2)"
1178,behaviour_development,delightful,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1179,behaviour_development,defective,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1180,behaviour_development,cut,2.0,-1,"(1, 0, 0, 0.2)"
1181,behaviour_development,crying,1.0,-2,"(1, 0, 0, 0.4)"
1182,behaviour_development,cruelty,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1183,behaviour_development,condemn,1.0,-2,"(1, 0, 0, 0.4)"
1184,behaviour_development,comfort,2.0,2,"(0, 0, 1, 0.4)"
1185,behaviour_development,clever,1.0,2,"(0, 0, 1, 0.4)"
1186,behaviour_development,brilliant,1.0,4,"(0, 0, 1, 0.8)"
1187,behaviour_development,bother,1.0,-2,"(1, 0, 0, 0.4)"
1188,behaviour_development,bless,1.0,2,"(0, 0, 1, 0.4)"
1189,behaviour_development,bizarre,1.0,-2,"(1, 0, 0, 0.4)"
1190,behaviour_development,big,2.0,1,"(0, 0, 1, 0.2)"
1191,behaviour_development,better,1.0,2,"(0, 0, 1, 0.4)"
1192,behaviour_development,best,3.0,3,"(0, 0, 1, 0.6000000000000001)"
1193,behaviour_development,awful,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1194,behaviour_development,alone,1.0,-2,"(1, 0, 0, 0.4)"
1195,behaviour_development,agree,1.0,1,"(0, 0, 1, 0.2)"
1196,behaviour_development,admit,1.0,-1,"(1, 0, 0, 0.2)"
1197,behaviour_development,inflict,2.0,-2,"(1, 0, 0, 0.4)"
1198,behaviour_development,desperate,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1199,behaviour_development,disturbed,1.0,-2,"(1, 0, 0, 0.4)"
1200,behaviour_development,certain,1.0,1,"(0, 0, 1, 0.2)"
1201,behaviour_development,ease,1.0,2,"(0, 0, 1, 0.4)"
1202,behaviour_development,ill,1.0,-2,"(1, 0, 0, 0.4)"
1203,behaviour_development,drop,1.0,-1,"(1, 0, 0, 0.2)"
1204,behaviour_development,hug,1.0,2,"(0, 0, 1, 0.4)"
1205,behaviour_development,hope,1.0,2,"(0, 0, 1, 0.4)"
1206,behaviour_development,hinder,1.0,-2,"(1, 0, 0, 0.4)"
1207,behaviour_development,hide,2.0,-1,"(1, 0, 0, 0.2)"
1208,behaviour_development,helping,1.0,2,"(0, 0, 1, 0.4)"
1209,behaviour_development,heartbreaking,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1210,behaviour_development,hard,2.0,-1,"(1, 0, 0, 0.2)"
1211,behaviour_development,great,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1212,behaviour_development,good,3.0,3,"(0, 0, 1, 0.6000000000000001)"
1213,behaviour_development,help,3.0,2,"(0, 0, 1, 0.4)"
1214,behaviour_development,free,4.0,1,"(0, 0, 1, 0.2)"
1215,behaviour_development,fortunately,1.0,2,"(0, 0, 1, 0.4)"
1216,behaviour_development,fine,3.0,2,"(0, 0, 1, 0.4)"
1217,behaviour_development,feeling,2.0,1,"(0, 0, 1, 0.2)"
1218,behaviour_development,falling,1.0,-1,"(1, 0, 0, 0.2)"
1219,behaviour_development,fair,1.0,2,"(0, 0, 1, 0.4)"
1220,behaviour_development,extend,1.0,1,"(0, 0, 1, 0.2)"
1221,behaviour_development,evil,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1222,behaviour_development,friendly,1.0,2,"(0, 0, 1, 0.4)"
1223,behaviour_development,enjoyable,1.0,2,"(0, 0, 1, 0.4)"
1224,behaviour_development,easy,1.0,1,"(0, 0, 1, 0.2)"
1225,conception,nasty,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1226,conception,painful,1.0,-2,"(1, 0, 0, 0.4)"
1227,conception,pain,7.0,-2,"(1, 0, 0, 0.4)"
1228,conception,overweight,1.0,-1,"(1, 0, 0, 0.2)"
1229,conception,natural,1.0,1,"(0, 0, 1, 0.2)"
1230,conception,notorious,1.0,-2,"(1, 0, 0, 0.4)"
1231,conception,nice,10.0,3,"(0, 0, 1, 0.6000000000000001)"
1232,conception,negative,5.0,-2,"(1, 0, 0, 0.4)"
1233,conception,panic,2.0,-3,"(1, 0, 0, 0.6000000000000001)"
1234,conception,numb,1.0,-1,"(1, 0, 0, 0.2)"
1235,conception,pathetic,1.0,-2,"(1, 0, 0, 0.4)"
1236,conception,promise,1.0,1,"(0, 0, 1, 0.2)"
1237,conception,peace,1.0,2,"(0, 0, 1, 0.4)"
1238,conception,perfect,2.0,3,"(0, 0, 1, 0.6000000000000001)"
1239,conception,perfectly,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1240,conception,please,7.0,1,"(0, 0, 1, 0.2)"
1241,conception,popular,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1242,conception,positive,20.0,2,"(0, 0, 1, 0.4)"
1243,conception,pray,1.0,1,"(0, 0, 1, 0.2)"
1244,conception,praying,1.0,1,"(0, 0, 1, 0.2)"
1245,conception,pretty,4.0,1,"(0, 0, 1, 0.2)"
1246,conception,reach,1.0,1,"(0, 0, 1, 0.2)"
1247,conception,misunderstanding,1.0,-2,"(1, 0, 0, 0.4)"
1248,conception,pay,5.0,-1,"(1, 0, 0, 0.2)"
1249,conception,miss,2.0,-2,"(1, 0, 0, 0.4)"
1250,conception,isolated,1.0,-1,"(1, 0, 0, 0.2)"
1251,conception,matter,1.0,1,"(0, 0, 1, 0.2)"
1252,conception,insufficient,1.0,-2,"(1, 0, 0, 0.4)"
1253,conception,interested,1.0,2,"(0, 0, 1, 0.4)"
1254,conception,reassure,1.0,1,"(0, 0, 1, 0.2)"
1255,conception,jealous,1.0,-2,"(1, 0, 0, 0.4)"
1256,conception,join,4.0,1,"(0, 0, 1, 0.2)"
1257,conception,joy,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1258,conception,keen,1.0,1,"(0, 0, 1, 0.2)"
1259,conception,kind,1.0,2,"(0, 0, 1, 0.4)"
1260,conception,kiss,1.0,2,"(0, 0, 1, 0.4)"
1261,conception,laugh,1.0,1,"(0, 0, 1, 0.2)"
1262,conception,leave,2.0,-1,"(1, 0, 0, 0.2)"
1263,conception,like,16.0,2,"(0, 0, 1, 0.4)"
1264,conception,lonely,1.0,-2,"(1, 0, 0, 0.4)"
1265,conception,longing,1.0,-1,"(1, 0, 0, 0.2)"
1266,conception,losing,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1267,conception,loss,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1268,conception,lost,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1269,conception,lovely,12.0,3,"(0, 0, 1, 0.6000000000000001)"
1270,conception,luck,11.0,3,"(0, 0, 1, 0.6000000000000001)"
1271,conception,luckily,2.0,3,"(0, 0, 1, 0.6000000000000001)"
1272,conception,lucky,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1273,conception,mad,3.0,-3,"(1, 0, 0, 0.6000000000000001)"
1274,conception,marvel,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1275,conception,mess,1.0,-2,"(1, 0, 0, 0.4)"
1276,conception,recommend,3.0,2,"(0, 0, 1, 0.4)"
1277,conception,successful,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1278,conception,rise,1.0,1,"(0, 0, 1, 0.2)"
1279,conception,thanks,14.0,2,"(0, 0, 1, 0.4)"
1280,conception,tired,1.0,-2,"(1, 0, 0, 0.4)"
1281,conception,true,1.0,2,"(0, 0, 1, 0.4)"
1282,conception,upset,1.0,-2,"(1, 0, 0, 0.4)"
1283,conception,vicious,1.0,-2,"(1, 0, 0, 0.4)"
1284,conception,want,13.0,1,"(0, 0, 1, 0.2)"
1285,conception,war,1.0,-2,"(1, 0, 0, 0.4)"
1286,conception,warm,1.0,1,"(0, 0, 1, 0.2)"
1287,conception,waste,1.0,-1,"(1, 0, 0, 0.2)"
1288,conception,weird,2.0,-2,"(1, 0, 0, 0.4)"
1289,conception,welcome,3.0,2,"(0, 0, 1, 0.4)"
1290,conception,wicked,1.0,-2,"(1, 0, 0, 0.4)"
1291,conception,wish,3.0,1,"(0, 0, 1, 0.2)"
1292,conception,wishing,3.0,1,"(0, 0, 1, 0.2)"
1293,conception,wonderful,3.0,4,"(0, 0, 1, 0.8)"
1294,conception,worried,6.0,-3,"(1, 0, 0, 0.6000000000000001)"
1295,conception,worry,3.0,-3,"(1, 0, 0, 0.6000000000000001)"
1296,conception,worrying,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1297,conception,worse,2.0,-3,"(1, 0, 0, 0.6000000000000001)"
1298,conception,worst,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1299,conception,worth,3.0,2,"(0, 0, 1, 0.4)"
1300,conception,yeah,2.0,1,"(0, 0, 1, 0.2)"
1301,conception,yes,7.0,1,"(0, 0, 1, 0.2)"
1302,conception,thankful,1.0,2,"(0, 0, 1, 0.4)"
1303,conception,thank,4.0,2,"(0, 0, 1, 0.4)"
1304,conception,terribly,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1305,conception,support,3.0,2,"(0, 0, 1, 0.4)"
1306,conception,risk,2.0,-2,"(1, 0, 0, 0.4)"
1307,conception,risky,1.0,-2,"(1, 0, 0, 0.4)"
1308,conception,rose,2.0,1,"(0, 0, 1, 0.2)"
1309,conception,sad,5.0,-2,"(1, 0, 0, 0.4)"
1310,conception,safe,2.0,1,"(0, 0, 1, 0.2)"
1311,conception,secure,1.0,2,"(0, 0, 1, 0.4)"
1312,conception,share,2.0,1,"(0, 0, 1, 0.2)"
1313,conception,sick,2.0,-2,"(1, 0, 0, 0.4)"
1314,conception,sickness,1.0,-2,"(1, 0, 0, 0.4)"
1315,conception,smile,8.0,2,"(0, 0, 1, 0.4)"
1316,conception,sorry,14.0,-1,"(1, 0, 0, 0.2)"
1317,conception,relaxed,1.0,2,"(0, 0, 1, 0.4)"
1318,conception,stop,3.0,-1,"(1, 0, 0, 0.2)"
1319,conception,straight,3.0,1,"(0, 0, 1, 0.2)"
1320,conception,strange,2.0,-1,"(1, 0, 0, 0.2)"
1321,conception,stress,3.0,-1,"(1, 0, 0, 0.2)"
1322,conception,strong,2.0,2,"(0, 0, 1, 0.4)"
1323,conception,struggle,2.0,-2,"(1, 0, 0, 0.4)"
1324,conception,struggling,1.0,-2,"(1, 0, 0, 0.4)"
1325,conception,stupidly,1.0,-2,"(1, 0, 0, 0.4)"
1326,conception,success,3.0,2,"(0, 0, 1, 0.4)"
1327,conception,insensitive,2.0,-2,"(1, 0, 0, 0.4)"
1328,conception,sunshine,2.0,2,"(0, 0, 1, 0.4)"
1329,conception,super,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1330,conception,stopped,3.0,-1,"(1, 0, 0, 0.2)"
1331,conception,insanity,1.0,-2,"(1, 0, 0, 0.4)"
1332,conception,love,3.0,3,"(0, 0, 1, 0.6000000000000001)"
1333,conception,inconsiderate,1.0,-2,"(1, 0, 0, 0.4)"
1334,conception,cheating,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1335,conception,cheering,1.0,2,"(0, 0, 1, 0.4)"
1336,conception,clash,1.0,-2,"(1, 0, 0, 0.4)"
1337,conception,clear,3.0,1,"(0, 0, 1, 0.2)"
1338,conception,comforting,1.0,2,"(0, 0, 1, 0.4)"
1339,conception,confused,3.0,-2,"(1, 0, 0, 0.4)"
1340,conception,convinced,1.0,1,"(0, 0, 1, 0.2)"
1341,conception,cool,1.0,1,"(0, 0, 1, 0.2)"
1342,conception,courtesy,1.0,2,"(0, 0, 1, 0.4)"
1343,conception,crap,4.0,-3,"(1, 0, 0, 0.6000000000000001)"
1344,conception,crazy,2.0,-2,"(1, 0, 0, 0.4)"
1345,conception,cry,2.0,-1,"(1, 0, 0, 0.2)"
1346,conception,crying,1.0,-2,"(1, 0, 0, 0.4)"
1347,conception,cut,1.0,-1,"(1, 0, 0, 0.2)"
1348,conception,dead,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1349,conception,dearly,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1350,conception,desperate,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1351,conception,difficult,1.0,-1,"(1, 0, 0, 0.2)"
1352,conception,disappointing,1.0,-2,"(1, 0, 0, 0.4)"
1353,conception,disaster,1.0,-2,"(1, 0, 0, 0.4)"
1354,conception,disgusted,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1355,conception,doubt,1.0,-1,"(1, 0, 0, 0.2)"
1356,conception,doubtful,1.0,-1,"(1, 0, 0, 0.2)"
1357,conception,chance,2.0,2,"(0, 0, 1, 0.4)"
1358,conception,dream,3.0,1,"(0, 0, 1, 0.2)"
1359,conception,care,1.0,2,"(0, 0, 1, 0.4)"
1360,conception,bloody,3.0,-3,"(1, 0, 0, 0.6000000000000001)"
1361,conception,ability,1.0,2,"(0, 0, 1, 0.4)"
1362,conception,accept,1.0,1,"(0, 0, 1, 0.2)"
1363,conception,ache,2.0,-2,"(1, 0, 0, 0.4)"
1364,conception,admit,1.0,-1,"(1, 0, 0, 0.2)"
1365,conception,adventure,1.0,2,"(0, 0, 1, 0.4)"
1366,conception,agree,3.0,1,"(0, 0, 1, 0.2)"
1367,conception,alive,2.0,1,"(0, 0, 1, 0.2)"
1368,conception,allow,1.0,1,"(0, 0, 1, 0.2)"
1369,conception,alone,3.0,-2,"(1, 0, 0, 0.4)"
1370,conception,insane,1.0,-2,"(1, 0, 0, 0.4)"
1371,conception,angry,4.0,-3,"(1, 0, 0, 0.6000000000000001)"
1372,conception,anxiety,1.0,-2,"(1, 0, 0, 0.4)"
1373,conception,appreciate,2.0,2,"(0, 0, 1, 0.4)"
1374,conception,ashamed,1.0,-2,"(1, 0, 0, 0.4)"
1375,conception,avoid,2.0,-1,"(1, 0, 0, 0.2)"
1376,conception,awful,4.0,-3,"(1, 0, 0, 0.6000000000000001)"
1377,conception,bad,8.0,-3,"(1, 0, 0, 0.6000000000000001)"
1378,conception,battle,1.0,-1,"(1, 0, 0, 0.2)"
1379,conception,beautiful,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1380,conception,best,7.0,3,"(0, 0, 1, 0.6000000000000001)"
1381,conception,better,3.0,2,"(0, 0, 1, 0.4)"
1382,conception,big,7.0,1,"(0, 0, 1, 0.2)"
1383,conception,bitch,1.0,-5,"(1, 0, 0, 1.0)"
1384,conception,bravery,1.0,2,"(0, 0, 1, 0.4)"
1385,conception,easy,1.0,1,"(0, 0, 1, 0.2)"
1386,conception,amazing,3.0,4,"(0, 0, 1, 0.8)"
1387,conception,emptiness,1.0,-1,"(1, 0, 0, 0.2)"
1388,conception,great,4.0,3,"(0, 0, 1, 0.6000000000000001)"
1389,conception,guilt,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1390,conception,happiness,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1391,conception,happy,7.0,3,"(0, 0, 1, 0.6000000000000001)"
1392,conception,hard,8.0,-1,"(1, 0, 0, 0.2)"
1393,conception,hate,3.0,-3,"(1, 0, 0, 0.6000000000000001)"
1394,conception,healthy,2.0,2,"(0, 0, 1, 0.4)"
1395,conception,heaven,1.0,2,"(0, 0, 1, 0.4)"
1396,conception,hell,1.0,-4,"(1, 0, 0, 0.8)"
1397,conception,help,9.0,2,"(0, 0, 1, 0.4)"
1398,conception,helpful,1.0,2,"(0, 0, 1, 0.4)"
1399,conception,highlight,1.0,2,"(0, 0, 1, 0.4)"
1400,conception,hope,24.0,2,"(0, 0, 1, 0.4)"
1401,conception,hopefully,6.0,2,"(0, 0, 1, 0.4)"
1402,conception,horrible,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1403,conception,horrid,2.0,-3,"(1, 0, 0, 0.6000000000000001)"
1404,conception,hug,1.0,2,"(0, 0, 1, 0.4)"
1405,conception,humour,1.0,2,"(0, 0, 1, 0.4)"
1406,conception,ill,1.0,-2,"(1, 0, 0, 0.4)"
1407,conception,immune,1.0,1,"(0, 0, 1, 0.2)"
1408,conception,impatient,1.0,-2,"(1, 0, 0, 0.4)"
1409,conception,important,2.0,2,"(0, 0, 1, 0.4)"
1410,conception,embarrassed,1.0,-2,"(1, 0, 0, 0.4)"
1411,conception,grateful,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1412,conception,good,28.0,3,"(0, 0, 1, 0.6000000000000001)"
1413,conception,ignore,2.0,-1,"(1, 0, 0, 0.2)"
1414,conception,glad,7.0,3,"(0, 0, 1, 0.6000000000000001)"
1415,conception,encourage,1.0,2,"(0, 0, 1, 0.4)"
1416,conception,god,2.0,1,"(0, 0, 1, 0.2)"
1417,conception,enjoy,3.0,2,"(0, 0, 1, 0.4)"
1418,conception,enjoying,1.0,2,"(0, 0, 1, 0.4)"
1419,conception,envy,1.0,-1,"(1, 0, 0, 0.2)"
